"SFS.II.V1.V3","1.6.I.V1.V3","2.6.II.V1.V3","2.6.III.V1.V3","3.6.IV.V1.V3","4.6.V.V1.V3","WT.I.V1.V3","WT.II.V1.V3","WT.III.V1.V3","1.5.I.V1.V3","2.5.II.V1.V3","2.5.III.V1.V3","3.5.IV.V1.V3","4.5.V.V1.V3","SFS.I.V3.V5","SFS.II.V3.V5","1.6.I.V3.V5","2.6.II.V3.V5","2.6.III.V3.V5","3.6.IV.V3.V5","4.6.V.V3.V5","WT.I.V3.V5","WT.II.V3.V5","WT.III.V3.V5","1.5.I.V3.V5","2.5.II.V3.V5","2.5.III.V3.V5","3.5.IV.V3.V5","4.5.V.V3.V5"
"359069",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"226395",,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0
"112952",,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,0
"547097",,,,,,,,,,,,,,,4,1,1,,,,2,,,1,,,2,,0
"3188693",,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,0
"1021984",,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,0
"4372310",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"925695",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"4416927",,,,,,,,,,,,,,,3,4,1,,1,,9,,2,7,2,,6,4,8
"538093",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"2788509",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"582457",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"654531",,,,,,,,,,,,,,,1,5,,,,,1,,,,,,,,0
"13115",,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,0
"125157",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"240715",,,,,,,,,,,,,,,4,1,,,,,,,,,,,1,,0
"1093690",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"580703",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"585582",,,,,,,,,,,,,,,2,1,,,,,,,,1,,,,,0
"617305",,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,0
"112045",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2
"4479701",,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,0
"826512",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4322256",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"562332",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"208645",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"207283",,,,,,,,,,,,,,,2,1,,,,,,,,,1,,,,0
"310212",,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,0
"890073",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"939546",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"37173",,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1
"131337",,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,0
"556676",,,,,,,,,,,,,,,1,4,2,,,,,,,4,,,,3,0
"4321043",,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,0
"545515",,,,,,,,,,,,,,,1,,,,,,3,,,,1,1,,1,0
"4371078",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"356027",,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,0
"153982",,,,,,,,,,,,,,,2,,,1,,,,,,,,,1,,0
"1007384",,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,1
"319944",,,,,,,,,,,,,,,2,1,,,1,,,,,,,,,,0
"4342312",,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,0
"4339472",,,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,0
"563764",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"99326",,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,0
"3319380",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"220551",,,,,,,,,,,,,,,1,2,,,,,,,,,1,2,,,0
"585529",,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,0
"204592",,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,0
"892323",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"265094",,,,,,,,,,,,,,,3,,,,,,,,,,,,,,0
"4322410",,,,,,,,,,,,,,,3,1,2,,,,1,,,1,,,,,1
"224718",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"955539",,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0
"4418696",,,,,,,,,,,,,,,3,3,,1,,,,,,,,,,,0
"4416537",,,,,,,,,,,,,,,7,,,1,,,1,,,,3,1,,,0
"577289",,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,0
"4381363",,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,0
"1056445",,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0
"888357",,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,1
"1129515",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"240447",,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,0
"588492",,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,0
"1000876",,,,,,,,,,,,,,,7,2,,,1,,,,,,,,,1,0
"565822",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4140500",,,,,,,,,,,,,,,2,,1,,,,1,,,,,,,,0
"1133668",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"883548",,,,,,,,,,,,,,,1,1,2,,1,,,,,,,,,,1
"890516",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"3231020",,,,,,,,,,,,,,,6,3,2,,,,,,,,,,1,,0
"4480006",,,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,,0
"799342",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"225398",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1138397",,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,0
"138493",,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,0
"4378332",,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,0
"4378239",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"256454",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"216805",,,,,,,,,,,,,,,2,,1,,,,1,,,,,,,,0
"2618782",,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,0
"828844",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"811434",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"992035",,,,,,,,,,,,,,,1,,,,,,,,,1,2,,1,,0
"1110625",,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,0
"715885",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"407437",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"313833",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1650361",,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,0
"979598",,,,,,,,,,,,,,,2,,2,,,,1,,,,,,1,,0
"1105745",,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,0
"662983",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4463632",,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,0
"3174304",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4379614",,,,,,,,,,,,,,,3,4,,,1,,,,,,,,,,0
"3738429",,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,0
"2419585",,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,0
"590747",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4332665",,,,,,,,,,,,,,,1,1,,,,,,,,2,,2,,,0
"1657331",,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,0
"982582",,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,1
"112916",,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,0
"144554",,,,,,,,,,,,,,,2,,4,5,1,,5,,,4,2,1,1,1,2
"1062966",,,,,,,,,,,,,,,23,8,1,,,,,,,1,1,1,,,0
"237482",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"368890",,,,,,,,,,,,,,,2,1,,,,,1,,,,,,,,0
"255294",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"946344",,,,,,,,,,,,,,,5,1,,,,,,,,,,,1,,0
"4402900",,,,,,,,,,,,,,,14,4,8,,,,,,,2,1,1,2,1,1
"4298049",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1106203",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"704831",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"211507",,,,,,,,,,,,,,,9,1,3,,,,1,1,,,,,1,,2
"534856",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1094433",,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,0
"2470350",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"508833",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"4342107",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1137563",,,,,,,,,,,,,,,4,,,1,2,,,,,1,,,,,0
"723100",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"352324",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4406766",,,,,,,,,,,,,,,1,,7,2,1,,2,,,1,2,,,,5
"254103",,,,,,,,,,,,,,,3,1,,,,,2,,,,,,,,0
"4319571",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"865520",,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,0
"4340498",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"364617",,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,0
"978498",,,,,,,,,,,,,,,1,,1,,,,1,,,,,,1,,0
"617340",,,,,,,,,,,,,,,1,,,,1,,,,4,,,,,,1
"137635",,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,0
"1862310",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"663563",,,,,,,,,,,,,,,2,9,,,,,,,,,,,,,0
"4324733",,,,,,,,,,,,,,,2,,,,,,1,,,3,3,,2,,2
"704267",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4331429",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"813522",,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,0
"368218",,,,,,,,,,,,,,,33,7,,1,,,3,,,3,2,,,,1
"112867",,,,,,,,,,,,,,,12,8,,,,,,,,,,,,,0
"247956",,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,0
"1125638",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"580992",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1109141",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"950120",,,,,,,,,,,,,,,5,2,,,,,,,,,,1,,,0
"257321",,,,,,,,,,,,,,,9,10,,,,,,,,,,,,,0
"651004",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"272974",,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,0
"1141076",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4378898",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1128417",,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1
"221791",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"549954",,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,1,0
"960234",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4237640",,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,0
"4373961",,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,0
"1066654",,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1
"876066",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1
"1023953",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"114587",,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0
"112836",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1
"778968",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"2661154",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"540592",,,,,,,,,,,,,,,3,,,,,,2,,,,,,1,,0
"568926",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"3182953",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"238280",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"563192",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"998905",,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,1,0
"356980",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1084127",,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,0
"656443",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"669776",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"741311",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"939457",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1033380",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"17991",,,,,,,,,,,,,,,1,,1,2,1,,6,1,,5,4,,4,2,12
"158804",,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,0
"4437903",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
"592291",,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,0
"4420125",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"205635",,,,,,,,,,,,,,,2,,1,1,,,,,,1,2,,2,,1
"4354098",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"107529",,,,,,,,,,,,,,,1,,,1,4,,1,1,,6,1,1,9,,1
"225294",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"113341",,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,0
"4405637",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"243855",,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,0
"4024061",,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,0
"1113341",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"113715",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4317750",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"584331",,,,,,,,,,,,,,,1,,2,1,1,,2,,3,15,,,,,0
"625508",,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,0
"257611",,,,,,,,,,,,,,,3,2,,,,,,,,,,,1,,0
"236255",,,,,,,,,,,,,,,2,2,2,1,,,,,,1,,,,,1
"4343394",,,,,,,,,,,,,,,9,1,1,,,,,,,2,,,,,0
"217880",,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,0
"557456",,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,0
"222905",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"2838672",,,,,,,,,,,,,,,2,,,,1,,2,,,,,,,,0
"1042519",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1138680",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4083690",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"906820",,,,,,,,,,,,,,,6,2,,,,,,,,,,1,,,0
"4347475",,,,,,,,,,,,,,,2,1,1,,1,,1,,,,4,,,,0
"4447437",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"572643",,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0
"561452",,,,,,,,,,,,,,,7,2,,,,,1,,,,,,,1,0
"111748",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"351494",,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,0
"968464",,,,,,,,,,,,,,,9,,1,,1,,2,,,4,,,1,,0
"146007",,,,,,,,,,,,,,,7,,1,4,,,3,1,9,43,,1,,,2
"1689895",,,,,,,,,,,,,,,1,1,,,2,,2,,,3,,,,,1
"534321",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4354874",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"538998",,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,0
"307161",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"212443",,,,,,,,,,,,,,,1,3,,,,,,,,,,1,,,1
"529793",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"591157",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"3468909",,,,,,,,,,,,,,,3,,,,,,1,,,1,,,,,0
"221349",,,,,,,,,,,,,,,11,4,,,,,1,,,,,,,,0
"4353898",,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,0
"3956472",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"1023165",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"2598704",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"812381",,,,,,,,,,,,,,,1,,,,1,,1,,,2,1,,,,0
"1572885",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"790420",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1
"190663",,,,,,,,,,,,,,,10,6,,,1,,,,,1,,,,1,1
"816291",,,,,,,,,,,,,,,10,11,1,,,,,,,2,,2,,,2
"803561",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1098634",,,,,,,,,,,,,,,1,,,,,,,,,3,2,,,1,2
"1107468",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1094887",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"125257",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"813272",,,,,,,,,,,,,,,3,,1,,,,1,,,,,,1,,1
"511366",,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,0
"4311518",,,,,,,,,,,,,,,6,5,,2,1,,1,1,1,,,1,1,,4
"1024056",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4372372",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1753826",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4461208",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"580312",,,,,,,,,,,,,,,21,2,,,,,,,,,,,,,0
"1049750",,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,0
"1125837",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1054879",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1129425",,,,,,,,,,,,,,,3,,,,,,,,,2,1,,1,,0
"915631",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4375291",,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0
"112752",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"113711",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4112171",,,,,,,,,,,,,,,4,,,,,,1,,,,,,,2,0
"1091225",,,,,,,,,,,,,,,5,,,,,,,,,,,,,,0
"931708",,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,0
"225546",,,,,,,,,,,,,,,4,,,,,,,,,,1,,,,0
"1052559",,,,,,,,,,,,,,,1,,,,,,,,,4,,,,,0
"413256",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"585878",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4306217",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"236133",,,,,,,,,,,,,,,4,1,1,,,,,,,,,,,,0
"579647",,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1
"155441",,,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,,1
"93550",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"220368",,,,,,,,,,,,,,,1,2,,,,,,,,,,1,,,1
"3809681",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"250206",,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,2,0
"859157",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"751947",,,,,,,,,,,,,,,3,2,,,1,,,,,,,,,,0
"4456637",,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,0
"3431775",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4385099",,,,,,,,,,,,,,,2,,1,,,,,,,1,,,,,0
"763380",,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,0
"590356",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"184881",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"593325",,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,0
"536893",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"810450",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1135012",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"1121270",,,,,,,,,,,,,,,2,4,3,,,,5,,,4,1,1,1,,5
"2300392",,,,,,,,,,,,,,,1,,2,1,,,,,,1,,,,,1
"511318",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"162371",,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,0
"640043",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"103410",,,,,,,,,,,,,,,1,,,,,,,9,14,12,,,1,,1
"855860",,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,0
"226364",,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,0
"857113",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"2984011",,,,,,,,,,,,,,,9,7,1,2,,,,,,,,,,,0
"4466547",,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,0
"4381916",,,,,,,,,,,,,,,1,,,,3,,7,,,3,1,1,1,,0
"220524",,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,0
"4302627",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3
"807693",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"810852",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"370301",,,,,,,,,,,,,,,7,5,,1,2,,1,,,1,,,3,,0
"1131019",,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,0
"30134",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"235943",,,,,,,,,,,,,,,10,5,,,,,1,,,,,1,2,,0
"821266",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"1131545",,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,2
"368027",,,,,,,,,,,,,,,8,1,,,1,,,,,,1,,,,0
"1142867",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1
"4448095",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1105389",,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,0
"4296989",,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,0
"3952124",,,,,,,,,,,,,,,3,,,,,,,,,,,,,,0
"567747",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"217883",,,,,,,,,,,,,,,2,,,,,,1,,,,,1,,,0
"221902",,,,,,,,,,,,,,,3,,,,,,,,,,,,,,0
"822275",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1024572",,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,0
"210201",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4411671",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1133976",,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,0
"102915",,,,,,,,,,,,,,,3,,1,,,,,,3,,,,,,0
"12776",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"625652",,,,,,,,,,,,,,,1,,2,,,,2,,,,,,,,1
"704462",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"211188",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"151012",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"167531",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"246860",,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,0
"152371",,,,,,,,,,,,,,,2,,,,,,,,,2,,,2,,1
"113502",,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,0
"1087958",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"239437",,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,0
"512148",,,,,,,,,,,,,,,5,1,,,,,1,,,1,,,,,0
"882616",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"212501",,,,,,,,,,,,,,,14,1,,,1,,1,,,,,,2,,0
"690938",,,,,,,,,,,,,,,5,2,,,,,,,,1,,,2,,0
"1107128",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4453723",,,,,,,,,,,,,,,1,,1,,1,,,,,,,1,,,1
"4444046",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"742140",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4390891",,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1
"803166",,,,,,,,,,,,,,,7,7,,2,1,,2,,1,,4,,,2,0
"237492",,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,0
"836331",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"582921",,,,,,,,,,,,,,,1,,,1,1,,2,,2,,,,,,0
"927367",,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,0
"864304",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"3557405",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"367733",,,,,,,,,,,,,,,4,1,,1,,,1,,,4,,,,,0
"781515",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
"4379814",,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,0
"4105048",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"112277",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"238033",,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,0
"357011",,,,,,,,,,,,,,,5,7,1,,1,,1,,,1,,1,1,2,1
"945733",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4360582",,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,0
"4347269",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"213519",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4383060",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"616219",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"541612",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"949332",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"649954",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"809303",,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,0
"331738",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"542933",,,,,,,,,,,,,,,2,1,,,,,1,,,2,,1,,,0
"4353063",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"1027400",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"590727",,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,0
"4362878",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"152024",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4021888",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"938901",,,,,,,,,,,,,,,1,2,,,,,2,,,,,,,,0
"4474883",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
"4476079",,,,,,,,,,,,,,,13,9,,1,,,1,,,1,,,,,0
"1682858",,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,0
"323954",,,,,,,,,,,,,,,1,,6,1,,,3,,,1,4,,1,,2
"2739096",,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,0
"245895",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
